Dst Port,Protocol,Flow Duration,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Mean,Bwd Pkt Len Std,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Fwd PSH Flags,Fwd Pkts/s,Pkt Len Min,Pkt Len Mean,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Pkt Size Avg,Bwd Seg Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Seg Size Min,Label
80,6,7688613,192.5,0.0,0.0,0.0,954.0,954.0,0.0,954.0,0,0.520249881220449,0.0,55.0,1,2,0,1,5,0,0,64.16666666666667,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7692359,265.5,0.0,0.0,0.0,3543.0,3543.0,0.0,3543.0,0,0.5199965316231341,0.0,75.85714285714286,1,2,0,1,5,0,0,88.5,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,7694347,196.0,0.0,0.0,0.0,1319.0,1319.0,0.0,1319.0,0,0.5198621793376358,0.0,56.00000000000001,1,2,0,1,5,0,0,65.33333333333333,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7696219,185.0,0.0,0.0,0.0,1462.0,1462.0,0.0,1462.0,0,0.5197357299733805,0.0,52.85714285714285,1,2,0,1,5,0,0,61.66666666666666,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7698840,143.0,0.0,0.0,0.0,2262.0,2262.0,0.0,2262.0,0,0.5195587906749588,0.0,40.85714285714286,1,2,0,1,5,0,0,47.66666666666666,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7702154,234.0,0.0,0.0,0.0,3026.0,3026.0,0.0,3026.0,0,0.5193352405054482,0.0,66.85714285714286,1,2,0,1,5,0,0,78.0,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,1525141,325.8469988609174,0.0,0.0,0.0,211690.0,211690.0,0.0,211690.0,0,3.934062489959945,0.0,140.22222222222223,1,3,0,2,6,0,0,157.75,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,2545725,184.35400727947305,0.0,0.0,0.0,208844.0,208844.0,0.0,208844.0,0,2.356892437321392,0.0,79.33333333333333,1,3,0,2,6,0,0,89.25,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,2547060,167.1683817506853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.1408761474013174,0.0,161.5,1,2,0,5,8,0,0,179.44444444444446,0.0,32120,65160,32,DoS attacks-GoldenEye
80,6,2549426,309.0,0.0,0.0,0.0,2085.0,2085.0,0.0,2085.0,0,1.5689806254427467,0.0,88.28571428571429,1,2,0,1,5,0,0,103.0,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,7703804,159.0,0.0,0.0,0.0,1027.0,1027.0,0.0,1027.0,0,0.5192240093335708,0.0,45.42857142857143,1,2,0,1,5,0,0,53.0,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7707362,231.50000000000003,0.0,0.0,0.0,3232.0,3232.0,0.0,3232.0,0,0.5189843165534459,0.0,66.14285714285714,1,2,0,1,5,0,0,77.16666666666667,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7711714,302.0,0.0,0.0,0.0,3856.0,3856.0,0.0,3856.0,0,0.5186914348742705,0.0,86.28571428571428,1,2,0,1,5,0,0,100.66666666666669,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,7713839,181.5,0.0,0.0,0.0,1301.0,1301.0,0.0,1301.0,0,0.5185485463204508,0.0,51.85714285714285,1,2,0,1,5,0,0,60.5,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7715952,194.0,0.0,0.0,0.0,1780.0,1780.0,0.0,1780.0,0,0.5184065427052942,0.0,55.428571428571416,1,2,0,1,5,0,0,64.66666666666667,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7719461,316.5,0.0,0.0,0.0,3215.0,3215.0,0.0,3215.0,0,0.5181708930196033,0.0,90.42857142857144,1,2,0,1,5,0,0,105.5,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,7721092,148.0,0.0,0.0,0.0,1234.0,1234.0,0.0,1234.0,0,0.5180614348333111,0.0,42.285714285714285,1,2,0,1,5,0,0,49.333333333333336,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7722040,182.0,0.0,0.0,0.0,693.0,693.0,0.0,693.0,0,0.5179978347690507,0.0,52.0,1,2,0,1,5,0,0,60.66666666666666,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7724318,207.5,0.0,0.0,0.0,2118.0,2118.0,0.0,2118.0,0,0.5178450705939346,0.0,59.28571428571429,1,2,0,1,5,0,0,69.16666666666667,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7726143,314.0,0.0,0.0,0.0,1588.0,1588.0,0.0,1588.0,0,0.5177227498895632,0.0,89.71428571428571,1,2,0,1,5,0,0,104.66666666666669,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,7727239,145.0,0.0,0.0,0.0,779.0,779.0,0.0,779.0,0,0.5176493182105536,0.0,41.42857142857143,1,2,0,1,5,0,0,48.333333333333336,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,2553733,226.5,0.0,0.0,0.0,3672.0,3672.0,0.0,3672.0,0,1.5663344601804496,0.0,64.71428571428571,1,2,0,1,5,0,0,75.5,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,3571085,217.7930210084795,0.0,0.0,0.0,842.0,842.0,0.0,842.0,0,1.4001346929574623,0.0,60.875,1,3,0,1,5,0,0,69.57142857142857,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,3573712,163.5,0.0,0.0,0.0,3290887.0,3290887.0,0.0,3290887.0,0,2.518389842270446,0.0,163.49999999999997,1,2,0,6,10,0,0,178.36363636363637,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,4595472,225.3956521319788,0.0,0.0,0.0,4359.0,4359.0,0.0,4359.0,0,1.0880275192624391,0.0,63.0,1,3,0,1,5,0,0,72.0,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,5622375,184.69921494148264,0.0,0.0,0.0,4555.0,4555.0,0.0,4555.0,0,0.8893038973743302,0.0,51.625,1,3,0,1,5,0,0,59.0,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7728654,243.0,0.0,0.0,0.0,1072.0,1072.0,0.0,1072.0,0,0.517554544426494,0.0,69.42857142857143,1,2,0,1,5,0,0,81.0,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7730476,176.5,0.0,0.0,0.0,1537.0,1537.0,0.0,1537.0,0,0.5174325617206496,0.0,50.42857142857142,1,2,0,1,5,0,0,58.833333333333336,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7732687,251.5,0.0,0.0,0.0,1952.0,1952.0,0.0,1952.0,0,0.5172846127096571,0.0,71.85714285714285,1,2,0,1,5,0,0,83.83333333333333,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7735287,220.5,0.0,0.0,0.0,2193.0,2193.0,0.0,2193.0,0,0.5171107419802264,0.0,63.0,1,2,0,1,5,0,0,73.5,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7736724,151.0,0.0,0.0,0.0,1170.0,1170.0,0.0,1170.0,0,0.5170146951086791,0.0,43.14285714285714,1,2,0,1,5,0,0,50.333333333333336,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,5625367,214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5998956156993849,0.0,234.00000000000003,1,2,0,6,9,0,0,257.4,0.0,32120,65160,32,DoS attacks-GoldenEye
80,6,6645647,169.49395269448405,0.0,0.0,0.0,1035.0,1035.0,0.0,1035.0,0,0.7523721919024589,0.0,47.375,1,3,0,1,5,0,0,54.142857142857146,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7680912,208.10830513621187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3019287292967294,0.0,201.5,1,3,0,6,9,0,0,219.8181818181818,0.0,32120,65160,32,DoS attacks-GoldenEye
80,6,7738256,186.5,0.0,0.0,0.0,1170.0,1170.0,0.0,1170.0,0,0.5169123378704452,0.0,53.285714285714285,1,2,0,1,5,0,0,62.16666666666666,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7739888,178.5,0.0,0.0,0.0,1405.0,1405.0,0.0,1405.0,0,0.5168033439243566,0.0,51.00000000000001,1,2,0,1,5,0,0,59.5,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7741596,186.0,0.0,0.0,0.0,1459.0,1459.0,0.0,1459.0,0,0.5166893234935018,0.0,53.14285714285715,1,2,0,1,5,0,0,62.0,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7742728,194.0,0.0,0.0,0.0,915.0,915.0,0.0,915.0,0,0.5166137826357842,0.0,55.428571428571416,1,2,0,1,5,0,0,64.66666666666667,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7745227,196.0,0.0,0.0,0.0,2170.0,2170.0,0.0,2170.0,0,0.5164470970315008,0.0,56.00000000000001,1,2,0,1,5,0,0,65.33333333333333,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7682155,170.03215382195606,0.0,0.0,0.0,6759048.0,6759048.0,0.0,6759048.0,0,1.3017180725981186,0.0,189.53846153846155,1,2,0,7,11,0,0,205.3333333333333,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,1528089,231.65664246897825,0.0,0.0,0.0,7885.0,7885.0,0.0,7885.0,0,3.272060724211744,0.0,64.75,1,3,0,1,5,0,0,74.0,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,2550281,166.7964827766661,0.0,0.0,0.0,208565.0,208565.0,0.0,208565.0,0,2.3526819201491915,0.0,71.77777777777777,1,3,0,2,6,0,0,80.75,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,2551639,172.86142261525973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.135239741985445,0.0,167.0,1,2,0,5,8,0,0,185.5555555555556,0.0,32120,65160,32,DoS attacks-GoldenEye
80,6,2553350,194.5,0.0,0.0,0.0,1345.0,1345.0,0.0,1345.0,0,1.5665694088158693,0.0,55.57142857142857,1,2,0,1,5,0,0,64.83333333333333,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,2555008,195.0,0.0,0.0,0.0,1205.0,1205.0,0.0,1205.0,0,1.5655528280146285,0.0,55.71428571428572,1,2,0,1,5,0,0,65.0,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,2556325,204.5,0.0,0.0,0.0,988.0,988.0,0.0,988.0,0,1.5647462666132044,0.0,58.428571428571416,1,2,0,1,5,0,0,68.16666666666667,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,2558752,219.5,0.0,0.0,0.0,1957.0,1957.0,0.0,1957.0,0,1.563262090269006,0.0,62.71428571428571,1,2,0,1,5,0,0,73.16666666666667,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,3574553,228.5261473004785,0.0,0.0,0.0,382.0,382.0,0.0,382.0,0,1.398776294546479,0.0,63.875,1,3,0,1,5,0,0,73.0,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,503738,250.8569313373661,0.0,0.0,0.0,204126.0,204126.0,0.0,204126.0,0,9.925794758386305,0.0,114.5,1,2,0,2,6,0,0,130.85714285714286,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,3576323,246.5,0.0,0.0,0.0,3289129.0,3289129.0,0.0,3289129.0,0,2.516551217549422,0.0,246.50000000000003,1,2,0,6,10,0,0,268.90909090909093,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,3577364,244.0,0.0,0.0,0.0,750.0,750.0,0.0,750.0,0,1.1181417378829774,0.0,69.71428571428571,1,2,0,1,5,0,0,81.33333333333333,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,4600774,188.2769237054823,0.0,0.0,0.0,5097.0,5097.0,0.0,5097.0,0,1.086773660258035,0.0,52.625,1,3,0,1,5,0,0,60.142857142857146,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,509434,216.0,0.0,0.0,0.0,4776.0,4776.0,0.0,4776.0,0,7.851851270233238,0.0,61.71428571428572,1,2,0,1,5,0,0,72.0,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,1529997,233.892710446478,0.0,0.0,0.0,668.0,668.0,0.0,668.0,0,3.2679802640135893,0.0,65.375,1,3,0,1,5,0,0,74.71428571428571,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,4602630,205.0,0.0,0.0,0.0,3291539.0,3291539.0,0.0,3291539.0,0,1.9554037582860235,0.0,205.0,1,2,0,6,10,0,0,223.63636363636363,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,5626328,142.21392336898663,0.0,0.0,0.0,3904.0,3904.0,0.0,3904.0,0,0.8886790816319277,0.0,39.75,1,3,0,1,5,0,0,45.42857142857143,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,6651627,160.5997094227342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.503391576226388,0.0,155.5,1,3,0,6,9,0,0,169.63636363636363,0.0,32120,65160,32,DoS attacks-GoldenEye
80,6,1532151,201.014178604396,0.0,0.0,0.0,204814.0,204814.0,0.0,204814.0,0,3.2633859195340404,0.0,91.75,1,2,0,2,6,0,0,104.85714285714286,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,514333,306.5,0.0,0.0,0.0,3746.0,3746.0,0.0,3746.0,0,7.777062720066571,0.0,87.57142857142857,1,2,0,1,5,0,0,102.16666666666669,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,1538059,156.97197202048525,0.0,0.0,0.0,2609.0,2609.0,0.0,2609.0,0,3.25085058505558,0.0,43.875,1,3,0,1,5,0,0,50.142857142857146,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,1539423,184.0347793217358,0.0,0.0,0.0,205946.0,205946.0,0.0,205946.0,0,3.247970181035362,0.0,84.0,1,2,0,2,6,0,0,96.0,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,1541783,272.0,0.0,0.0,0.0,1921.0,1921.0,0.0,1921.0,0,2.5943988226618147,0.0,77.71428571428571,1,2,0,1,5,0,0,90.66666666666669,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,2556794,197.22119561548143,0.0,0.0,0.0,325.0,325.0,0.0,325.0,0,1.9555740509403567,0.0,55.125,1,3,0,1,5,0,0,63.0,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,2562061,266.5378222959843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.122486154701235,0.0,257.5,1,2,0,5,8,0,0,286.1111111111111,0.0,32120,65160,32,DoS attacks-GoldenEye
80,6,2565513,188.0,0.0,0.0,0.0,2545.0,2545.0,0.0,2545.0,0,1.5591423625606262,0.0,53.71428571428572,1,2,0,1,5,0,0,62.66666666666666,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,3582538,216.0041666264797,0.0,0.0,0.0,753.0,753.0,0.0,753.0,0,1.3956586085060367,0.0,60.375,1,3,0,1,5,0,0,69.0,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,3584109,211.5,0.0,0.0,0.0,3289867.0,3289867.0,0.0,3289867.0,0,2.511084344812058,0.0,211.50000000000003,1,2,0,6,10,0,0,230.72727272727272,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,4605962,227.6317201094785,0.0,0.0,0.0,5637.0,5637.0,0.0,5637.0,0,1.0855495551200811,0.0,63.62499999999999,1,3,0,1,5,0,0,72.71428571428571,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,4611200,175.5,0.0,0.0,0.0,3292501.0,3292501.0,0.0,3292501.0,0,1.95176960444136,0.0,175.5,1,2,0,6,10,0,0,191.45454545454547,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,5633420,177.5437974134833,0.0,0.0,0.0,2026.0,2026.0,0.0,2026.0,0,0.8875603097230457,0.0,49.62500000000001,1,3,0,1,5,0,0,56.71428571428572,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,5636332,180.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.596783156137715,0.0,196.9090909090909,1,2,0,6,9,0,0,216.6,0.0,32120,65160,32,DoS attacks-GoldenEye
80,6,6657458,243.73140954747709,0.0,0.0,0.0,1036.0,1036.0,0.0,1036.0,0,0.7510374079716312,0.0,68.12499999999999,1,3,0,1,5,0,0,77.85714285714286,0.0,32120,505,32,DoS attacks-GoldenEye
80,6,7691962,187.45239395643893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3000584246256026,0.0,181.5,1,3,0,6,9,0,0,198.0,0.0,32120,65160,32,DoS attacks-GoldenEye
80,6,7693151,205.77754979589,0.0,0.0,0.0,6758626.0,6758626.0,0.0,6758626.0,0,1.2998574966226453,0.0,229.38461538461536,1,2,0,7,11,0,0,248.5,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7693952,218.5,0.0,0.0,0.0,522.0,522.0,0.0,522.0,0,0.5198888685554576,0.0,62.42857142857144,1,2,0,1,5,0,0,72.83333333333333,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7697597,253.5,0.0,0.0,0.0,3369.0,3369.0,0.0,3369.0,0,0.5196426884909667,0.0,72.42857142857143,1,2,0,1,5,0,0,84.5,0.0,32120,506,32,DoS attacks-GoldenEye
80,6,7699101,142.5,0.0,0.0,0.0,1084.0,1084.0,0.0,1084.0,0,0.5195411775998263,0.0,40.71428571428572,1,2,0,1,5,0,0,47.5,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7699981,115.5,0.0,0.0,0.0,541.0,541.0,0.0,541.0,0,0.5194818013187306,0.0,33.0,1,2,0,1,5,0,0,38.5,0.0,32120,508,32,DoS attacks-GoldenEye
80,6,7701622,191.5,0.0,0.0,0.0,1386.0,1386.0,0.0,1386.0,0,0.5193711142925477,0.0,54.71428571428571,1,2,0,1,5,0,0,63.833333333333336,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7702698,148.0,0.0,0.0,0.0,797.0,797.0,0.0,797.0,0,0.5192985626594734,0.0,42.285714285714285,1,2,0,1,5,0,0,49.333333333333336,0.0,32120,507,32,DoS attacks-GoldenEye
80,6,7703627,127.5,0.0,0.0,0.0,736.0,736.0,0.0,736.0,0,0.5192359391232207,0.0,36.42857142857143,1,2,0,1,5,0,0,42.5,0.0,32120,508,32,DoS attacks-GoldenEye
80,6,7704636,182.5,0.0,0.0,0.0,811.0,811.0,0.0,811.0,0,0.5191679399260394,0.0,52.142857142857146,1,2,0,1,5,0,0,60.833333333333336,0.0,32120,507,32,DoS attacks-GoldenEye
